town,town_norm,CITY_NAME_from_master,S_NAME_from_master,LON,LAT,dist_km,total_87,公益財団法人　結核予防会　複十字病院,医療法人　啓仁会　吉祥寺南病院,医療法人　徳洲会　武蔵野徳洲会病院,医療法人社団　山斗会　山中病院,医療法人社団　時正会　佐々総合病院,医療法人社団　東山会　調布東山病院,医療法人社団　武蔵野会　一橋病院,医療法人社団　永寿会　三鷹中央病院,医療法人財団　きよせ旭が丘記念病院,医療法人財団　緑秀会　田無病院,医療法人財団　荻窪病院,地方独立行政法人　東京都立病院機構　東京都立多摩北部医療センター,学校法人　順天堂　順天堂大学医学部附属練馬病院,独立行政法人　国立病院機構　東京病院,緑風荘病院
西東京市柳沢六丁目,西東京市柳沢六丁目,西東京市,柳沢六丁目,139.5511164309401,35.72748652568436,1.140396618772079,1409.0,198.0,0.0,149.0,0.0,942.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0
西東京市東伏見一丁目,西東京市東伏見一丁目,西東京市,東伏見一丁目,139.55783187588383,35.72778136537712,1.7321248066933974,132.0,0.0,57.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
西東京市東伏見二丁目,西東京市東伏見二丁目,西東京市,東伏見二丁目,139.56167666035455,35.727589378720445,2.0791990931553057,903.0,74.0,0.0,96.0,0.0,636.0,0.0,0.0,0.0,0.0,65.0,32.0,0.0,0.0,0.0,0.0
西東京市東伏見三丁目,西東京市東伏見三丁目,西東京市,東伏見三丁目,139.5644331089067,35.7257924510668,2.3557462763238037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西東京市東伏見四丁目,西東京市東伏見四丁目,西東京市,東伏見四丁目,139.56291072580265,35.72265049773289,2.3159792454817687,893.0,0.0,0.0,824.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西東京市東伏見五丁目,西東京市東伏見五丁目,西東京市,東伏見五丁目,139.55899692699177,35.72311029848232,1.9678243251163152,1098.0,0.0,74.0,280.0,0.0,499.0,0.0,0.0,0.0,0.0,130.0,0.0,115.0,0.0,0.0,0.0
西東京市東伏見六丁目,西東京市東伏見六丁目,西東京市,東伏見六丁目,139.56016491764188,35.7253006344604,1.9915817216541467,385.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,36.0,0.0
西東京市保谷町一丁目,西東京市保谷町一丁目,西東京市,保谷町一丁目,139.555468189065,35.73478521124171,1.6045501552290458,754.0,0.0,0.0,178.0,0.0,166.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,58.0,48.0,0.0
西東京市保谷町二丁目,西東京市保谷町二丁目,西東京市,保谷町二丁目,139.55561540087322,35.730616273763935,1.520764532158044,646.0,0.0,0.0,173.0,0.0,277.0,0.0,0.0,119.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0
西東京市保谷町三丁目,西東京市保谷町三丁目,西東京市,保谷町三丁目,139.55253574009996,35.73029169886114,1.2412221347846748,1038.0,0.0,0.0,509.0,0.0,420.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0
西東京市保谷町四丁目,西東京市保谷町四丁目,西東京市,保谷町四丁目,139.54878423289503,35.730276590915906,0.902992278872544,1222.0,0.0,0.0,0.0,0.0,937.0,0.0,0.0,0.0,0.0,96.0,0.0,189.0,0.0,0.0,0.0
西東京市保谷町五丁目,西東京市保谷町五丁目,西東京市,保谷町五丁目,139.5487532459354,35.73400102798938,1.0141459249625902,2758.0,112.0,143.0,384.0,0.0,1769.0,0.0,0.0,0.0,0.0,257.0,0.0,48.0,45.0,0.0,0.0
西東京市保谷町六丁目,西東京市保谷町六丁目,西東京市,保谷町六丁目,139.55251392725717,35.73443049834032,1.3419633308087735,3148.0,294.0,0.0,651.0,0.0,1651.0,0.0,0.0,0.0,0.0,342.0,45.0,39.0,0.0,126.0,0.0
西東京市富士町一丁目,西東京市富士町一丁目,西東京市,富士町一丁目,139.55984881300662,35.733704701296034,1.9496698187863457,2548.0,124.0,0.0,336.0,56.0,1298.0,0.0,0.0,0.0,0.0,56.0,0.0,50.0,482.0,146.0,0.0
西東京市富士町二丁目,西東京市富士町二丁目,西東京市,富士町二丁目,139.56544266199336,35.73430942767528,2.457259109836392,1935.0,0.0,0.0,521.0,0.0,1109.0,0.0,0.0,0.0,0.0,55.0,54.0,0.0,196.0,0.0,0.0
西東京市富士町三丁目,西東京市富士町三丁目,西東京市,富士町三丁目,139.5664869590113,35.73255152240466,2.5182125320626745,1245.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,552.0,0.0,0.0
西東京市富士町四丁目,西東京市富士町四丁目,西東京市,富士町四丁目,139.56492144125568,35.73036785122075,2.3588052462942586,1302.0,0.0,46.0,80.0,0.0,737.0,0.0,0.0,0.0,0.0,0.0,50.0,55.0,76.0,0.0,258.0
西東京市富士町五丁目,西東京市富士町五丁目,西東京市,富士町五丁目,139.5610004413877,35.73063943504321,2.006264020933872,316.0,0.0,0.0,41.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西東京市富士町六丁目,西東京市富士町六丁目,西東京市,富士町六丁目,139.5581951334016,35.73041918420828,1.7522008947939902,620.0,0.0,0.0,77.0,0.0,384.0,0.0,0.0,0.0,0.0,126.0,0.0,33.0,0.0,0.0,0.0
西東京市中町一丁目,西東京市中町一丁目,西東京市,中町一丁目,139.55800268569445,35.7402370139716,2.087755143600192,382.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,110.0,0.0,0.0
西東京市中町二丁目,西東京市中町二丁目,西東京市,中町二丁目,139.56079977845212,35.7426740778531,2.44984462000472,467.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,77.0,288.0,0.0,0.0
西東京市中町三丁目,西東京市中町三丁目,西東京市,中町三丁目,139.56213419781295,35.73993475292275,2.390267168623543,424.0,0.0,0.0,69.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0
西東京市中町四丁目,西東京市中町四丁目,西東京市,中町四丁目,139.56478506898372,35.7367169811112,2.46939596653358,739.0,0.0,0.0,116.0,0.0,240.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0
西東京市中町五丁目,西東京市中町五丁目,西東京市,中町五丁目,139.56124617786676,35.7371985661249,2.187947086456957,1090.0,461.0,0.0,0.0,145.0,323.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0
西東京市中町六丁目,西東京市中町六丁目,西東京市,中町六丁目,139.55752175970304,35.737290773153724,1.885463428698256,185.0,0.0,0.0,61.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0
西東京市東町一丁目,西東京市東町一丁目,西東京市,東町一丁目,139.5630587545518,35.74420569023507,2.7149009779717654,365.0,31.0,0.0,105.0,0.0,72.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,113.0,0.0,0.0
西東京市東町二丁目,西東京市東町二丁目,西東京市,東町二丁目,139.56119028355408,35.746487119256045,2.7457740304903955,1338.0,0.0,0.0,99.0,0.0,510.0,0.0,0.0,0.0,0.0,35.0,0.0,100.0,594.0,0.0,0.0
西東京市東町三丁目,西東京市東町三丁目,西東京市,東町三丁目,139.56533359667785,35.74649972129853,3.0324551127205477,1402.0,479.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0
西東京市東町四丁目,西東京市東町四丁目,西東京市,東町四丁目,139.56691238283028,35.74327484284137,2.9484397900734693,1784.0,144.0,0.0,48.0,0.0,281.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,1017.0,103.0,0.0
西東京市東町五丁目,西東京市東町五丁目,西東京市,東町五丁目,139.5671237188148,35.73884268922212,2.7483742046122557,431.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,199.0,0.0,0.0
西東京市東町六丁目,西東京市東町六丁目,西東京市,東町六丁目,139.5646611362899,35.74116726566565,2.656059472016582,963.0,0.0,0.0,0.0,64.0,270.0,0.0,0.0,0.0,0.0,126.0,290.0,0.0,213.0,0.0,0.0
西東京市泉町一丁目,西東京市泉町一丁目,西東京市,泉町一丁目,139.5484851658315,35.737730036781436,1.2440468880340994,2239.0,197.0,0.0,147.0,0.0,1020.0,0.0,0.0,0.0,0.0,691.0,0.0,144.0,0.0,0.0,40.0
西東京市泉町二丁目,西東京市泉町二丁目,西東京市,泉町二丁目,139.55109932260692,35.7398628435558,1.5785787098553907,3456.0,0.0,0.0,68.0,0.0,1226.0,0.0,0.0,0.0,0.0,703.0,0.0,304.0,708.0,254.0,193.0
西東京市泉町三丁目,西東京市泉町三丁目,西東京市,泉町三丁目,139.55455778365808,35.7402291361869,1.837256518597849,1065.0,0.0,0.0,441.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,222.0,0.0
西東京市泉町四丁目,西東京市泉町四丁目,西東京市,泉町四丁目,139.55346350556894,35.74277011007786,1.959918837852977,861.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,0.0,155.0,465.0,0.0,39.0,88.0,0.0,0.0
西東京市泉町五丁目,西東京市泉町五丁目,西東京市,泉町五丁目,139.5567720381418,35.743322368306664,2.21409329087325,937.0,0.0,0.0,55.0,0.0,770.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0
西東京市泉町六丁目,西東京市泉町六丁目,西東京市,泉町六丁目,139.55769383368826,35.74519986155228,2.419044466695619,1902.0,0.0,0.0,31.0,51.0,338.0,0.0,0.0,0.0,0.0,130.0,0.0,149.0,1203.0,0.0,0.0
西東京市住吉町一丁目,西東京市住吉町一丁目,西東京市,住吉町一丁目,139.54867255263596,35.74232675859644,1.6563654088021156,2444.0,38.0,0.0,114.0,0.0,505.0,0.0,0.0,0.0,0.0,1191.0,0.0,0.0,596.0,0.0,0.0
西東京市住吉町二丁目,西東京市住吉町二丁目,西東京市,住吉町二丁目,139.54786895123326,35.746505836859555,2.033003157975888,439.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,73.0,0.0,0.0
西東京市住吉町三丁目,西東京市住吉町三丁目,西東京市,住吉町三丁目,139.54753231715134,35.74951971815316,2.333213258131724,1331.0,115.0,0.0,67.0,0.0,142.0,0.0,0.0,0.0,0.0,734.0,0.0,0.0,273.0,0.0,0.0
西東京市住吉町四丁目,西東京市住吉町四丁目,西東京市,住吉町四丁目,139.55168044397757,35.74772570136804,2.3103768244768106,1399.0,0.0,0.0,44.0,0.0,235.0,0.0,59.0,0.0,0.0,545.0,0.0,0.0,516.0,0.0,0.0
西東京市住吉町五丁目,西東京市住吉町五丁目,西東京市,住吉町五丁目,139.5549638089814,35.746496607439944,2.3638200414936,635.0,130.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,55.0,0.0,57.0,158.0,0.0,0.0
西東京市住吉町六丁目,西東京市住吉町六丁目,西東京市,住吉町六丁目,139.55140778352094,35.74507547036846,2.0472804542552208,978.0,0.0,0.0,435.0,0.0,374.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,82.0,0.0,0.0
西東京市ひばりが丘一丁目,西東京市ひばりが丘一丁目,西東京市,ひばりが丘一丁目,139.54185984646168,35.75070754911722,2.3444744039478387,1457.0,0.0,0.0,197.0,0.0,595.0,0.0,33.0,0.0,0.0,308.0,0.0,45.0,279.0,0.0,0.0
西東京市ひばりが丘二丁目,西東京市ひばりが丘二丁目,西東京市,ひばりが丘二丁目,139.53934951979275,35.74774461576621,1.9993041249723733,2748.0,0.0,0.0,165.0,0.0,511.0,0.0,51.0,0.0,0.0,1318.0,0.0,456.0,247.0,0.0,0.0
西東京市ひばりが丘三丁目,西東京市ひばりが丘三丁目,西東京市,ひばりが丘三丁目,139.53553057429517,35.7443723134433,1.6503023550058342,5872.0,118.0,46.0,499.0,0.0,1126.0,0.0,0.0,0.0,0.0,3189.0,0.0,172.0,722.0,0.0,0.0
西東京市ひばりが丘四丁目,西東京市ひばりが丘四丁目,西東京市,ひばりが丘四丁目,139.5306420499779,35.74290097508915,1.6352569607428755,1283.0,0.0,0.0,256.0,0.0,511.0,0.0,0.0,0.0,0.0,421.0,95.0,0.0,0.0,0.0,0.0
西東京市ひばりが丘北一丁目,西東京市ひばりが丘北一丁目,西東京市,ひばりが丘北一丁目,139.54989111517438,35.75154954918805,2.6205037349288087,679.0,0.0,33.0,29.0,0.0,336.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,185.0,0.0,0.0
西東京市ひばりが丘北二丁目,西東京市ひばりが丘北二丁目,西東京市,ひばりが丘北二丁目,139.55109512608485,35.7543008128728,2.9447792454304036,673.0,41.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,414.0,0.0,0.0
西東京市ひばりが丘北三丁目,西東京市ひばりが丘北三丁目,西東京市,ひばりが丘北三丁目,139.54706424372893,35.752302047708724,2.614119856439855,635.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,44.0,155.0,0.0,155.0,93.0,0.0,0.0
西東京市ひばりが丘北四丁目,西東京市ひばりが丘北四丁目,西東京市,ひばりが丘北四丁目,139.54497943300024,35.753616237717836,2.7096012033801697,80.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
西東京市栄町一丁目,西東京市栄町一丁目,西東京市,栄町一丁目,139.55512474211042,35.74914168053933,2.6097405098261537,1880.0,0.0,0.0,482.0,0.0,945.0,0.0,0.0,0.0,0.0,177.0,0.0,55.0,221.0,0.0,0.0
西東京市栄町二丁目,西東京市栄町二丁目,西東京市,栄町二丁目,139.5530618211097,35.751543627751886,2.7420172338368296,948.0,69.0,0.0,134.0,0.0,136.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,476.0,0.0,0.0
西東京市栄町三丁目,西東京市栄町三丁目,西東京市,栄町三丁目,139.55433640118432,35.753483730886245,2.9864933109436373,928.0,131.0,30.0,54.0,0.0,203.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,346.0,0.0,0.0
西東京市北町一丁目,西東京市北町一丁目,西東京市,北町一丁目,139.5575997435767,35.75328676789601,3.1171843542854867,415.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0
西東京市北町二丁目,西東京市北町二丁目,西東京市,北町二丁目,139.5568507659436,35.75623270279587,3.3633913901130845,870.0,135.0,0.0,293.0,0.0,159.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,137.0,0.0,0.0
西東京市北町三丁目,西東京市北町三丁目,西東京市,北町三丁目,139.55982234826178,35.75810334868022,3.6776959037791617,1008.0,0.0,0.0,0.0,50.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,152.0,0.0
西東京市北町四丁目,西東京市北町四丁目,西東京市,北町四丁目,139.5634133092387,35.75914625918797,3.9502302282243287,987.0,0.0,46.0,220.0,0.0,135.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0
西東京市北町五丁目,西東京市北町五丁目,西東京市,北町五丁目,139.5631654877727,35.75607033586738,3.6589838072600425,1129.0,0.0,0.0,43.0,0.0,349.0,0.0,0.0,0.0,41.0,40.0,0.0,143.0,513.0,0.0,0.0
西東京市北町六丁目,西東京市北町六丁目,西東京市,北町六丁目,139.56042121850896,35.75499493931333,3.41689538130785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西東京市下保谷一丁目,西東京市下保谷一丁目,西東京市,下保谷一丁目,139.55934640371032,35.74897056325244,2.8279186253685022,288.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,43.0,0.0,132.0,0.0,0.0,59.0,0.0,0.0
西東京市下保谷二丁目,西東京市下保谷二丁目,西東京市,下保谷二丁目,139.55950366125296,35.751996413800455,3.09834255234047,1563.0,0.0,0.0,39.0,143.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.0,122.0,0.0
西東京市下保谷三丁目,西東京市下保谷三丁目,西東京市,下保谷三丁目,139.5659764819736,35.75343019780432,3.596886116459455,1073.0,0.0,0.0,42.0,0.0,127.0,0.0,0.0,0.0,0.0,79.0,0.0,111.0,672.0,0.0,42.0
西東京市下保谷四丁目,西東京市下保谷四丁目,西東京市,下保谷四丁目,139.5664286273305,35.75010864802915,3.366409793732445,915.0,44.0,0.0,35.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0
西東京市下保谷五丁目,西東京市下保谷五丁目,西東京市,下保谷五丁目,139.56260046220612,35.74993225630571,3.104938657331023,2620.0,0.0,0.0,228.0,71.0,872.0,0.0,0.0,0.0,0.0,883.0,0.0,0.0,566.0,0.0,0.0
西東京市田無町一丁目,西東京市田無町一丁目,西東京市,田無町一丁目,139.5454956395057,35.73026385336444,0.6068760934789323,1669.0,0.0,0.0,333.0,0.0,984.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,230.0
西東京市田無町二丁目,西東京市田無町二丁目,西東京市,田無町二丁目,139.5429016329591,35.728478101478345,0.3971327412297812,2306.0,0.0,0.0,434.0,0.0,1615.0,0.0,0.0,0.0,0.0,170.0,51.0,0.0,0.0,0.0,36.0
西東京市田無町三丁目,西東京市田無町三丁目,西東京市,田無町三丁目,139.5422595616442,35.73014064657965,0.3149878831704784,2778.0,0.0,0.0,196.0,0.0,2160.0,0.0,0.0,0.0,0.0,40.0,127.0,211.0,44.0,0.0,0.0
西東京市田無町四丁目,西東京市田無町四丁目,西東京市,田無町四丁目,139.53686829286343,35.72831650154008,0.2377523511992706,4834.0,0.0,0.0,834.0,0.0,3589.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0
西東京市田無町五丁目,西東京市田無町五丁目,西東京市,田無町五丁目,139.53808302689478,35.73106093676619,0.1574604340329387,6314.0,0.0,0.0,294.0,0.0,5845.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,41.0,0.0,0.0
西東京市田無町六丁目,西東京市田無町六丁目,西東京市,田無町六丁目,139.53290382449865,35.729104917427726,0.5373396609681944,3125.0,0.0,0.0,1225.0,0.0,1531.0,0.0,184.0,0.0,0.0,124.0,61.0,0.0,0.0,0.0,0.0
西東京市田無町七丁目,西東京市田無町七丁目,西東京市,田無町七丁目,139.53259393928298,35.73197715949012,0.6115917799330092,6861.0,0.0,0.0,419.0,0.0,6373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0
西東京市南町一丁目,西東京市南町一丁目,西東京市,南町一丁目,139.54702300767016,35.72680890347878,0.8120214015218763,1415.0,0.0,0.0,354.0,0.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西東京市南町二丁目,西東京市南町二丁目,西東京市,南町二丁目,139.54707147460047,35.724026613617255,0.9825257476971926,1399.0,0.0,0.0,590.0,0.0,622.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,121.0,0.0,0.0
西東京市南町三丁目,西東京市南町三丁目,西東京市,南町三丁目,139.54321993018812,35.72496531518558,0.6667960388036066,2759.0,185.0,50.0,1433.0,0.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西東京市南町四丁目,西東京市南町四丁目,西東京市,南町四丁目,139.54040391911553,35.724491549766114,0.60453146973981,3212.0,0.0,61.0,1095.0,0.0,1244.0,0.0,0.0,0.0,0.0,0.0,722.0,0.0,0.0,0.0,90.0
西東京市南町五丁目,西東京市南町五丁目,西東京市,南町五丁目,139.53684690908798,35.724556170469214,0.6059665809619429,980.0,0.0,0.0,576.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西東京市南町六丁目,西東京市南町六丁目,西東京市,南町六丁目,139.53239621776203,35.72467780207742,0.8091780868145513,1733.0,0.0,60.0,607.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0
西東京市西原町一丁目,西東京市西原町一丁目,西東京市,西原町一丁目,139.538103895027,35.733014732247085,0.3662286319834087,406.0,0.0,0.0,232.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西東京市西原町二丁目,西東京市西原町二丁目,西東京市,西原町二丁目,139.5346670288681,35.73452172139828,0.6467945559312642,1332.0,0.0,0.0,113.0,0.0,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西東京市西原町三丁目,西東京市西原町三丁目,西東京市,西原町三丁目,139.5321659387392,35.736179736743026,0.9308889311466192,2529.0,0.0,0.0,69.0,0.0,2097.0,0.0,0.0,0.0,0.0,298.0,65.0,0.0,0.0,0.0,0.0
西東京市西原町四丁目,西東京市西原町四丁目,西東京市,西原町四丁目,139.52842618992833,35.73707472209915,1.2395632157409808,4249.0,0.0,0.0,361.0,0.0,2886.0,0.0,0.0,0.0,0.0,629.0,82.0,70.0,187.0,0.0,34.0
西東京市西原町五丁目,西東京市西原町五丁目,西東京市,西原町五丁目,139.53353511184474,35.739202073388945,1.1514374870200412,872.0,0.0,0.0,0.0,0.0,754.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0
西東京市緑町一丁目,西東京市緑町一丁目,西東京市,緑町一丁目,139.53953179224098,35.73701110051625,0.8078795531333994,1896.0,0.0,0.0,25.0,0.0,1718.0,0.0,0.0,0.0,0.0,108.0,0.0,45.0,0.0,0.0,0.0
西東京市緑町二丁目,西東京市緑町二丁目,西東京市,緑町二丁目,139.5358228600698,35.74018141994922,1.1884759020088786,3733.0,0.0,0.0,246.0,0.0,1501.0,0.0,0.0,0.0,0.0,1557.0,68.0,202.0,159.0,0.0,0.0
西東京市緑町三丁目,西東京市緑町三丁目,西東京市,緑町三丁目,139.54059717513078,35.74123173614532,1.284770068301131,2977.0,24.0,0.0,0.0,24.0,373.0,0.0,0.0,0.0,0.0,2143.0,0.0,24.0,358.0,0.0,31.0
西東京市谷戸町一丁目,西東京市谷戸町一丁目,西東京市,谷戸町一丁目,139.54498925645314,35.74133275373344,1.4018403925256226,8651.0,104.0,48.0,805.0,0.0,1517.0,0.0,0.0,0.0,0.0,5107.0,0.0,251.0,819.0,0.0,0.0
西東京市谷戸町二丁目,西東京市谷戸町二丁目,西東京市,谷戸町二丁目,139.5408212924988,35.74470880989951,1.6711104203626923,13890.0,574.0,0.0,1218.0,0.0,2150.0,0.0,0.0,0.0,0.0,8307.0,0.0,263.0,1303.0,0.0,75.0
西東京市谷戸町三丁目,西東京市谷戸町三丁目,西東京市,谷戸町三丁目,139.54497135652807,35.746491077051864,1.9409422011103752,3955.0,117.0,0.0,556.0,0.0,1487.0,0.0,0.0,43.0,0.0,1114.0,0.0,103.0,535.0,0.0,0.0
西東京市北原町一丁目,西東京市北原町一丁目,西東京市,北原町一丁目,139.5453243921608,35.73399019480211,0.7530141946522992,4127.0,0.0,0.0,883.0,31.0,2158.0,113.0,0.0,0.0,0.0,590.0,59.0,103.0,138.0,0.0,52.0
西東京市北原町二丁目,西東京市北原町二丁目,西東京市,北原町二丁目,139.54438234117654,35.73644945348671,0.8975108995539224,1500.0,0.0,0.0,0.0,0.0,974.0,0.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0
西東京市北原町三丁目,西東京市北原町三丁目,西東京市,北原町三丁目,139.5423538782726,35.73495620936585,0.6598963490355839,2339.0,47.0,0.0,335.0,0.0,578.0,0.0,0.0,0.0,0.0,680.0,557.0,0.0,92.0,50.0,0.0
西東京市向台町一丁目,西東京市向台町一丁目,西東京市,向台町一丁目,139.545811324532,35.72048717662784,1.2107991217360026,4127.0,37.0,0.0,1979.0,0.0,1241.0,0.0,0.0,76.0,0.0,163.0,0.0,36.0,0.0,0.0,595.0
西東京市向台町二丁目,西東京市向台町二丁目,西東京市,向台町二丁目,139.54094780666443,35.719377990553824,1.171693395059237,2265.0,0.0,0.0,1605.0,43.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西東京市向台町三丁目,西東京市向台町三丁目,西東京市,向台町三丁目,139.5367745550956,35.71871908739822,1.2423356664794876,13831.0,172.0,0.0,12262.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西東京市向台町四丁目,西東京市向台町四丁目,西東京市,向台町四丁目,139.53347014304217,35.72007508625658,1.1805217003045363,16974.0,0.0,0.0,14935.0,58.0,886.0,0.0,0.0,0.0,0.0,631.0,237.0,227.0,0.0,0.0,0.0
西東京市向台町五丁目,西東京市向台町五丁目,西東京市,向台町五丁目,139.52986587425022,35.720430122798845,1.3149207538912155,2327.0,0.0,0.0,2020.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
